,grade,credit,weight
999,C,16,75.42425161736702
1000,C,19,75.3850339332508
1001,C,19,60.272745888589746
1002,F,18,67.31785674302375
1003,A,20,72.62921530674404
1004,F,18,62.0326263035783
1005,F,18,75.79248367045822
1006,D,18,68.64198702285412
1007,C,15,73.98807701118336
1008,B,18,59.152562613676864
1009,F,16,76.5658539797785
1010,F,17,64.04628458250016
1011,A,16,61.97432428076561
1012,B,18,72.34442550612944
1013,A,16,65.02359172680379
1014,B,15,64.363156405593
1015,D,16,71.60899467140501
1016,D,18,59.042887572675966
1017,B,20,76.53903285691709
1018,C,17,67.27137101828174
1019,C,19,54.97624664778351
1020,F,16,80.13486256143855
1021,A,16,48.69270873734206
1022,D,19,81.86116178026327
1023,D,14,64.6336462754213
1024,C,15,61.941387927014105
1025,F,20,64.00982458753718
1026,A,18,82.58888065650665
1027,F,20,81.61779855589101
1028,A,19,76.66141199609852
1029,F,18,79.84707658745907
1030,A,16,72.70680393659283
1031,A,17,74.98195267522823
1032,D,19,80.10049996055118
1033,F,18,73.35700441694897
1034,C,14,70.4217421134786
1035,B,20,64.33723670354775
1036,F,15,60.8002832167585
1037,C,20,70.43671902511927
1038,B,17,65.63040156850045
1039,F,18,65.91384174582338
1040,F,19,68.41773197852189
1041,A,19,72.57053376238791
1042,C,15,71.31859607968613
1043,B,16,73.5970358069612
1044,F,17,66.60727973847943
1045,D,18,62.71246371344801
1046,C,17,47.778610210969944
1047,C,17,66.69103639109996
1048,C,15,57.89881405019709
1049,A,14,70.94703676341314
1050,D,17,60.726713750672474
1051,B,16,68.94490455904185
1052,B,18,68.58553843197052
1053,B,17,80.57109445354403
1054,C,18,63.07132347107101
1055,D,19,69.18386718495647
1056,B,18,74.98553855334768
1057,F,16,63.59673195185338
1058,A,15,71.37455475269813
1059,F,17,81.68641162073958
1060,D,16,67.90701205332027
1061,A,17,73.38930035145906
1062,B,20,63.224160290066635
1063,F,14,56.54896774021404
1064,A,15,73.35681951538032
1065,A,18,61.47323750329015
1066,A,18,81.79481159606841
1067,A,19,70.47067136748335
1068,C,18,69.07244561600193
1069,C,20,66.362473078897
1070,B,17,68.1772563944022
1071,C,15,68.1753906290764
1072,A,18,71.30891664301316
1073,C,19,55.08273080162292
1074,C,14,76.27432546593127
1075,D,15,68.60778668686089
1076,A,22,59.417139602034865
1077,D,15,73.257210635405
1078,F,19,68.8574333820299
1079,A,19,74.1385128345808
1080,B,15,58.79728500089725
1081,F,17,69.15469400948787
1082,F,18,53.875324498773665
1083,D,18,57.79471081733049
1084,D,17,66.91884199375058
1085,C,16,59.60508325806549
1086,B,18,79.10638283794975
1087,A,16,67.06881345481966
1088,A,14,54.34462192187234
1089,C,19,77.97527379481699
1090,B,19,47.34250295995059
1091,F,18,66.92866287566629
1092,D,19,70.98096670172782
1093,D,15,67.35939622145136
1094,A,16,65.63358494124873
1095,B,17,75.77011961787049
1096,C,20,65.0885163704891
1097,B,17,54.01301988878345
1098,A,18,54.22590330893407
1099,A,17,65.50954742085656
1100,B,17,56.19960790758201
1101,C,19,64.53914013316067
1102,F,16,62.83110214889385
1103,A,18,66.7679327746554
1104,D,18,57.879002784545946
1105,F,15,54.34724025803368
1106,D,17,61.840759018888996
1107,D,17,77.05903978417018
1108,C,15,61.11202041222917
1109,A,18,64.52250731673887
1110,B,18,74.17016745017773
1111,F,19,64.12405307092588
1112,F,16,57.61418381199797
1113,A,18,59.18380102057384
1114,F,20,79.92077838900555
1115,C,15,74.59190121191347
1116,D,16,71.01836420107357
1117,B,17,70.41781937633733
1118,F,14,70.24002347002242
1119,D,15,74.4419766851309
1120,F,18,63.97194501993639
1121,A,16,70.22849015602584
1122,B,19,74.1723554440669
1123,D,17,61.3340906199819
1124,B,19,63.19924768401273
1125,A,16,73.31377662325201
1126,C,18,74.8303391512667
1127,A,21,69.70269803597323
1128,C,19,71.17858794920411
1129,A,19,77.24431194909265
1130,A,17,80.128564431285
1131,B,15,56.80504669952992
1132,C,18,51.9359280731384
1133,B,17,56.21313692957908
1134,C,17,79.17851444951815
1135,B,18,79.73204172189573
1136,F,19,62.558683361334325
1137,D,17,55.53236365405283
1138,B,17,70.12169023452773
1139,A,17,71.15157323422554
1140,B,20,63.17975745340101
1141,D,19,72.87469906703498
1142,F,15,78.57777800652266
1143,F,19,61.42665379547342
1144,C,17,70.91944462343311
1145,C,18,78.65076718705679
1146,B,18,72.44058330062536
1147,D,16,74.50583446337883
1148,B,19,59.334442568918405
1149,A,17,77.63075897934269
1150,B,19,60.81052650293092
1151,D,19,76.26352494691906
1152,B,15,71.8441868477851
1153,D,17,64.36115453403085
1154,C,18,57.24600057147989
1155,C,18,66.72654106692775
1156,A,16,71.79703035962729
1157,C,19,72.66426146774634
1158,A,17,55.88889779637946
1159,A,17,65.25564859785469
1160,C,17,54.00925038933361
1161,B,16,76.16913092170202
1162,B,17,65.19175751698153
1163,B,18,70.84895523010394
1164,C,20,68.77840206949082
1165,A,17,88.79817664628348
1166,A,16,59.199657883757126
1167,A,17,68.70177349787363
1168,C,17,63.7358934170277
1169,F,20,70.36376979299297
1170,A,18,78.25371417849686
1171,C,17,57.63211428075937
1172,C,19,55.917626632979704
1173,C,16,66.4307845648837
1174,C,17,67.0383895599539
1175,B,18,64.88110855425518
1176,A,14,59.338708412258086
1177,A,17,63.15901826958916
1178,D,15,74.71931996544899
1179,B,18,63.16196289405331
1180,C,15,65.36230506001783
1181,C,16,62.436241614152024
1182,F,19,78.22193922403426
1183,D,20,69.77438347303779
1184,A,16,59.02486833840182
1185,D,18,67.21188307120384
1186,A,17,68.87563580802062
1187,F,19,77.8505997573184
1188,A,15,64.43786639973544
1189,F,17,59.78160511562848
1190,A,17,67.31715666497917
1191,B,18,70.80690653700307
1192,B,15,62.045503748898376
1193,A,19,76.27368485906527
1194,C,18,74.09100407828466
1195,F,18,75.70075560258908
1196,C,16,86.24888848452409
1197,C,19,68.71526818230488
1198,D,15,73.69796202016376
1199,F,15,82.9979085907374
1200,B,17,65.63279307617302
1201,A,16,76.45528677695845
1202,C,18,81.77414920561151
1203,C,16,69.40900908912432
1204,D,21,65.77347900518922
1205,F,16,75.85357195396013
1206,C,20,62.13153779287115
1207,F,19,70.49203579699183
1208,B,18,66.84234642145022
1209,B,17,51.751684161933724
1210,D,18,59.57678697194467
1211,B,14,69.69557404160294
1212,C,16,58.94753594823137
1213,B,17,66.60742013795415
1214,A,20,65.85590578443252
1215,D,16,81.09839927790026
1216,C,21,81.7783165080776
1217,C,16,60.724258204595216
1218,D,18,75.95882044531042
1219,C,17,60.5090103716904
1220,B,18,68.07293189654675
1221,F,17,57.98923964527901
1222,B,15,66.94099995844115
1223,A,17,55.19774872095681
1224,C,17,78.82049406101702
1225,F,17,72.28859129327681
1226,C,17,60.207963310636075
1227,B,14,59.245911418653726
1228,B,18,68.69251822702864
1229,B,19,74.523816140576
1230,A,14,59.072314575913786
1231,C,16,72.38075798870268
1232,F,19,70.32257813828346
1233,B,17,69.92488507292946
1234,D,15,65.33220965131103
1235,B,16,72.06606891593879
1236,A,17,74.43242593390524
1237,B,18,74.25407083798429
1238,B,19,60.57437792037275
1239,D,18,63.73769997386917
1240,A,17,63.67626325230662
1241,B,19,63.48354275308276
1242,F,18,59.519631705844574
1243,C,20,71.10847594205177
1244,F,17,81.29462060226109
1245,F,18,68.28120010898262
1246,F,17,71.38949698967265
1247,B,20,69.51522957880384
1248,B,17,67.61856720444783
1249,D,18,79.53840609542848
1250,C,18,79.5528753436324
1251,D,21,59.99300873148118
1252,C,19,79.90508706537403
1253,F,17,66.73961092887177
1254,D,21,66.88325227268261
1255,B,16,44.933755623742144
1256,D,18,71.69652003773432
1257,F,17,85.95602494666394
1258,F,19,80.25321679715901
1259,D,17,75.23440586174303
1260,D,14,56.29816299533786
1261,B,19,47.768266761435626
1262,C,18,64.74670503457489
1263,C,15,69.01318624788081
1264,D,18,67.16564719349108
1265,D,17,72.22829233814859
1266,D,16,66.40789878483771
1267,C,18,60.38909065285039
1268,B,17,66.59542070069749
1269,F,17,86.7100095451703
1270,A,18,69.90975112925018
1271,C,16,58.949118461091345
1272,B,13,57.57005995626288
1273,D,17,66.34965684604349
1274,C,16,70.9783388250782
1275,C,16,68.36963877997452
1276,D,18,67.79047334735884
1277,F,15,62.25049728730081
1278,D,19,66.25029957407178
1279,C,17,67.99322116559254
1280,B,17,65.36087549064092
1281,C,16,47.863192081392555
1282,B,19,54.74101371888878
1283,A,18,65.80536367539781
1284,C,18,60.32841232224727
1285,D,17,62.538897058357854
1286,D,15,68.85030778063378
1287,C,16,53.83501395768212
1288,B,18,60.99695492791433
1289,B,18,74.55912399418821
1290,F,19,69.39699290988025
1291,F,15,63.67153525352071
1292,C,15,42.59953765460772
1293,B,17,71.25578207601403
1294,F,16,73.78217353623457
1295,D,17,67.3778878461834
1296,C,17,48.56246263909327
1297,A,15,67.52431578721489
1298,F,19,83.68373414828253
1299,D,17,57.453769136562144
1300,B,15,53.28973809484397
1301,D,17,64.04387267908402
1302,D,16,79.69466787759833
1303,C,17,65.3482552285743
1304,A,17,50.067360971449204
1305,B,18,77.92045815156379
1306,C,19,66.33640687482816
1307,B,18,74.27080925689913
1308,C,17,66.73497005569277
1309,B,15,65.80483775665724
1310,F,15,87.32591067672553
1311,B,20,42.244898088743085
1312,F,18,76.67727250277423
1313,C,16,69.02785622930317
1314,B,18,74.66168568321616
1315,D,20,77.1566037785345
1316,C,18,59.57787388363121
1317,F,20,80.63310051069321
1318,D,17,71.72397089867846
1319,F,15,68.86209575193985
1320,D,14,59.15897740613509
1321,F,17,69.93552358492921
1322,F,18,67.12149917224005
1323,B,17,53.55511245187646
1324,B,18,63.26552640701141
1325,F,18,84.67895016985425
1326,B,16,66.83332566289695
1327,A,17,83.12009599247308
1328,F,17,74.25131871552253
1329,C,17,64.75014840367204
1330,F,19,53.22236466523903
1331,D,21,72.949436549806
1332,C,17,79.43005606190901
1333,F,17,64.2625589001536
1334,B,19,69.87763365600172
1335,F,17,75.68371601353384
1336,A,20,57.21131737176266
1337,C,20,69.18038040555113
1338,C,18,67.06343962999095
1339,A,16,73.4727602987273
1340,D,17,65.90241365807557
1341,B,20,75.26845419211304
1342,B,18,69.94390578893645
1343,A,18,57.755263675268424
1344,F,18,72.73538856264051
1345,F,17,65.38783350277978
1346,C,17,74.8112687147142
1347,B,18,82.2596980717488
1348,C,19,59.569247269546274
1349,A,17,63.623237103929426
1350,C,16,68.53359310997142
1351,C,16,63.278740197114246
1352,B,19,71.93344273131167
1353,F,20,82.0800590429203
1354,B,21,66.98887007655959
1355,B,19,43.69061905527006
1356,C,17,79.23648805869826
1357,C,17,68.4229419030549
1358,A,20,81.43589443563593
1359,C,19,66.3094234977831
1360,F,17,79.7786466622724
1361,A,16,73.80562614426611
1362,D,16,66.78164555461656
1363,F,19,67.70851684404325
1364,D,18,65.77279458181118
1365,F,16,70.14953051396836
1366,C,17,85.64273119469973
1367,C,18,58.92035781965498
1368,B,18,66.27469774293641
1369,B,17,65.12172405839048
1370,F,17,66.05405138141506
1371,D,16,70.73012800646048
1372,F,19,72.26940324564121
1373,F,20,63.77519877031875
1374,C,20,52.7757324457012
1375,A,17,82.30875265560974
1376,A,19,66.03103037631848
1377,B,19,71.16794053691453
1378,C,17,66.75317246000137
1379,A,18,75.78309722107096
1380,F,20,83.11164453714457
1381,D,19,65.55390168236524
1382,F,17,73.02759410019767
1383,F,16,70.89517603958134
1384,A,16,61.213280312634446
1385,B,19,68.28246598855917
1386,A,17,56.41155821594583
1387,B,16,51.86721681096138
1388,A,17,62.13993483557238
1389,D,14,62.033374214630996
1390,A,18,66.19710576709211
1391,B,16,68.60913994240843
1392,A,17,65.44795693025394
1393,C,18,67.95976717610085
1394,D,17,59.84874465594189
1395,D,18,58.86633648995551
1396,F,18,69.22680799257388
1397,B,16,79.1776475809108
1398,D,19,65.49865240154104
1399,F,16,66.96710210762296
1400,C,17,72.72230654600094
1401,A,17,74.41953491781716
1402,F,18,67.76175454183023
1403,A,17,66.32430834039073
1404,B,18,78.80172857793886
1405,D,17,77.71385878446964
1406,D,22,68.22132731641459
1407,C,18,58.05239048708983
1408,B,19,81.17523838826556
1409,C,16,73.48113023826637
1410,F,21,63.793640965766215
1411,B,17,52.62607504248052
1412,D,18,75.22093006290174
1413,C,16,76.71954435630937
1414,B,19,69.85123432147628
1415,F,15,63.98351279175621
1416,C,17,79.28571527859417
1417,F,17,57.08127398688891
1418,F,17,76.6825409993888
1419,C,18,78.18753865631865
1420,C,16,63.1394332727768
1421,C,17,64.75317644092573
1422,C,17,78.70415896793203
1423,F,18,60.800461805330826
1424,B,17,68.16454478352429
1425,B,18,73.69568845566901
1426,D,18,63.37183652802145
1427,A,18,62.0260608762432
1428,A,17,71.61039652345029
1429,C,18,67.00076180468088
1430,C,18,57.70934927458987
1431,D,17,65.13839613327772
1432,B,20,71.51491950853928
1433,C,16,57.790359076837625
1434,C,17,69.01929420565334
1435,F,21,64.38234002144002
1436,D,19,60.669183983062126
1437,F,20,79.62065078538234
1438,D,18,61.75014695270154
1439,B,19,77.93625090142886
1440,A,17,77.33613390601255
1441,C,18,63.76126707731214
1442,C,18,61.788872375845564
1443,D,15,72.1777302552683
1444,D,17,62.350551352306
1445,D,19,68.4020337593893
1446,D,17,68.02165157731451
1447,D,17,55.432339491092435
1448,F,19,87.20803164733175
1449,D,17,70.03677658664058
1450,B,16,70.18823237849327
1451,F,19,68.68070892526138
1452,B,14,64.71824783238392
1453,C,18,65.2358684215146
1454,D,17,74.14767538361276
1455,F,16,68.03208906844215
1456,A,18,62.09719554895455
1457,C,18,72.65396177916658
1458,B,16,63.59127086424645
1459,C,17,74.29755003805441
1460,F,14,52.12592634103311
1461,D,19,79.31493513776942
1462,C,17,67.69824245537284
1463,A,18,71.70934419332026
1464,D,17,69.21198965902705
1465,D,17,52.62050491628187
1466,C,20,59.9808048592435
1467,B,20,58.40121062262777
1468,B,17,51.872947864396636
1469,C,16,68.27017910994644
1470,A,19,73.45363713624931
1471,C,15,74.22856666572484
1472,F,21,59.96171783681581
1473,B,16,69.74094590087739
1474,B,21,64.64690132288094
1475,C,17,61.98372452633438
1476,D,19,71.56784335512502
1477,B,19,46.70308724340921
1478,A,17,61.58067247177116
1479,C,19,62.397581570758156
1480,F,16,68.57669009815679
1481,D,15,68.49562823226906
1482,B,16,54.13244357485835
1483,F,17,59.28335634795127
1484,B,15,52.79786068142961
1485,A,16,88.88002446609961
1486,D,16,80.66405823229964
1487,F,20,73.45175194111039
1488,D,17,55.37591611009355
1489,A,14,73.82565260120654
1490,F,18,73.3413892336062
1491,F,19,57.425086059096394
1492,F,17,58.18913068384499
1493,B,18,80.37250858557529
1494,D,19,69.55924145688613
1495,A,16,67.40065892887088
1496,B,15,79.48404941991399
1497,B,17,69.4030423811233
1498,D,18,58.23597359830536
1499,C,17,84.5877625024927
1500,C,18,66.78328731157218
1501,A,19,62.81539876691622
1502,D,18,63.09208893870309
1503,A,16,83.5559620073142
1504,A,17,75.00493136544583
1505,D,18,62.82771913979424
1506,B,19,54.993668835628945
1507,B,17,72.59767118870832
1508,D,20,74.57103654483275
1509,B,19,90.501713792726
1510,D,23,79.69291099006209
1511,F,15,82.18648246191678
1512,C,18,51.52787705977761
1513,D,17,82.59103365486033
1514,B,18,67.32199717557039
1515,B,17,66.01672782747892
1516,A,18,58.832803838176275
1517,B,18,69.7194038646301
1518,A,19,58.50421143281246
1519,C,19,57.564551704873594
1520,F,18,58.82044704963199
1521,A,17,65.59178979495765
1522,F,17,72.73892483004133
1523,C,17,65.98683223621515
1524,B,15,74.68896082536537
1525,D,17,64.7671503142247
1526,F,18,65.59522581658389
1527,A,17,85.33192994628206
1528,B,17,79.3765115042927
1529,D,16,75.64297685799902
1530,D,16,53.45954698609503
1531,C,16,77.8762181733945
1532,A,16,66.70039750229182
1533,A,19,75.4870578216016
1534,F,16,71.9116181302243
1535,A,18,61.664846775797876
1536,F,21,70.69778145836037
1537,B,19,66.06386966267
1538,B,18,59.877959590853976
1539,B,17,63.064841999115174
1540,D,18,74.72097376078288
1541,B,17,73.83667179342193
1542,D,16,65.04920696266981
1543,F,15,73.18311355972608
1544,A,16,68.76971899759218
1545,A,15,61.52572141468586
1546,A,17,67.74816931286976
1547,D,18,65.97134005983645
1548,F,20,71.45469374633261
1549,C,17,75.58333523657885
1550,C,17,66.40708504606518
1551,C,18,72.32835037976601
1552,D,22,72.16304684599082
1553,F,18,59.11725262818522
1554,F,17,67.34542645733866
1555,B,16,76.78417436283945
1556,F,17,68.52324113126822
1557,C,17,62.51983977469543
1558,F,16,70.9186283764044
1559,D,20,68.22516663142298
1560,C,17,77.4859814837776
1561,F,19,57.05087944751228
1562,A,19,71.92443705666884
1563,C,17,65.38963398302494
1564,F,20,46.24438614611708
1565,D,18,66.42653609474577
1566,F,20,55.02532395810903
1567,F,16,72.13810914362602
1568,F,18,51.05720573121219
1569,A,20,75.22947647703627
1570,A,17,63.204136145298044
1571,A,18,80.3198135717943
1572,F,16,77.02327684071574
1573,F,16,78.7348556829604
1574,C,18,80.86351097140596
1575,F,18,67.00158558093723
1576,A,14,54.177073082993
1577,F,18,76.8442979134231
1578,C,18,68.20679995870785
1579,A,19,82.75079890691391
1580,A,17,68.38563286369072
1581,C,18,73.03617511919431
1582,C,18,79.37566692045013
1583,B,17,67.57962361647304
1584,D,18,63.933727339282775
1585,F,20,64.94991924583701
1586,B,16,72.89219084398826
1587,C,18,80.9572967448106
1588,C,18,70.83174191573171
1589,C,18,61.0463188079151
1590,A,18,77.83105402525653
1591,C,15,73.78331178170171
1592,A,18,57.56878502817159
1593,A,18,57.32897370148732
1594,F,16,59.331751911984924
1595,F,19,70.2819748740657
1596,B,18,67.39493921256609
1597,A,16,70.3364125746338
1598,F,18,74.47628072505681
1599,F,18,70.82934220076785
1600,A,19,66.70572200433526
1601,B,20,85.18597664124489
1602,B,20,68.47648213947035
1603,D,16,63.6762820836815
1604,F,14,64.47560763760553
1605,A,17,67.98203388505014
1606,A,16,72.692421700586
1607,D,14,67.50504345296582
1608,A,16,49.44628678280568
1609,A,21,54.554117458962835
1610,A,18,96.44318871762087
1611,A,21,68.81825783596155
1612,D,17,76.23978750588185
1613,A,16,61.15438145847825
1614,C,14,59.57341611893236
1615,A,16,64.52168810185164
1616,F,18,75.19925693707017
1617,F,17,49.27602957299597
1618,B,18,67.77021354166602
1619,C,16,63.55590726458652
1620,F,16,60.0727600436133
1621,F,16,57.49454778453599
1622,F,15,53.293043502735
1623,A,18,67.62239572490292
1624,F,15,71.37654773906422
1625,F,17,58.267187751139474
1626,A,16,70.66594264187832
1627,B,19,51.13250719574842
1628,D,17,73.09952380558934
1629,A,18,71.60281663818448
1630,C,17,63.56288194869273
1631,D,19,64.28437433819435
1632,C,21,70.69433944750588
1633,A,17,67.75316838009519
1634,C,18,63.176371537695736
1635,B,17,79.9709412049282
1636,A,16,66.14245419660834
1637,F,16,82.39606977513876
1638,B,20,63.222235482516275
1639,F,16,69.35171373617086
1640,F,19,59.67533997333478
1641,A,18,71.59768010196179
1642,B,16,60.446585627053224
1643,C,16,77.96319854364936
1644,F,18,63.22405157460915
1645,B,14,60.29197137744685
1646,F,19,47.475414307706615
1647,B,19,65.09110909368854
1648,A,16,63.40010202777669
1649,B,21,61.14006015376356
